stop_lat,zone_id,stop_lon,stop_id,stop_desc,stop_name,location_type,stop_code
38.65056,,-90.199912,7969,FAR SIDE ST LOUIS AVE @ N FLORISSANT AVE,ST LOUIS AVE @ N FLORISSANT AVE,0,7969
38.53691,,-90.202637,12279,NEAR SIDE N MAIN ST @ RICHARD AVE,N MAIN ST @ RICHARD AVE,0,12279
38.539796,,-90.200727,12278,MID-BLOCK N MAIN ST @ 1637  N MAIN ST,N MAIN ST @ 1637  N MAIN ST,0,12278
38.659537,,-90.208792,6240,FAR SIDE 25TH ST @ FARRAR ST,25TH ST @ FARRAR ST,0,6240
38.573292,,-90.186775,12270,MID-BLOCK MISSISSIPPI AVE @ 4060 MISSISSIPPI,MISSISSIPPI AVE @ 4060 MISSISSIPPI,0,12270
38.661574,,-90.209805,6242,NEAR SIDE 25TH ST @ NEWHOUSE AVE,25TH ST @ NEWHOUSE AVE,0,6242
38.663128,,-90.210583,6243,NEAR SIDE 25TH ST @ GLASGOW AVE,25TH ST @ GLASGOW AVE,0,6243
38.566504,,-90.190996,12275,FAR SIDE MISSISSIPPI AVE @ WATER ST,MISSISSIPPI AVE @ WATER ST,0,12275
38.664763,,-90.211823,6245,FAR SIDE LEE AVE @ PLEASANT ST,LEE AVE @ PLEASANT ST,0,6245
38.543153,,-90.197878,12277,NEAR SIDE N MAIN ST @ RAILROAD AVE,N MAIN ST @ RAILROAD AVE,0,12277
38.562616,,-90.1918,12276,FAR SIDE MISSISSIPPI AVE @ ST MONICA DR,MISSISSIPPI AVE @ ST MONICA DR,0,12276
38.575704,,-90.338751,10527,FAR SIDE LACLEDE STATION RD @ LACLEDE GROVES DR,LACLEDE STATION RD @ LACLEDE GROVES DR,0,10527
38.58011,,-90.338012,10526,MID-BLOCK LACLEDE STATION RD @ ELIZABETH DR,LACLEDE STATION RD @ ELIZABETH DR,0,10526
38.582652,,-90.337567,10524,NEAR SIDE LACLEDE STATION RD @ EAST JACKSON,LACLEDE STATION RD @ EAST JACKSON,0,10524
38.58573,,-90.336935,10522,FAR SIDE LACLEDE STATION RD @ E SWON AVE,LACLEDE STATION RD @ E SWON AVE,0,10522
38.589731,,-90.336316,10520,NEAR SIDE LACLEDE STATION RD @ WEIL AVE,LACLEDE STATION RD @ WEIL AVE,0,10520
38.568273,,-90.340017,10529,NEAR SIDE LACLEDE STATION RD @ WATSON RD,LACLEDE STATION RD @ WATSON RD,0,10529
38.573705,,-90.339102,10528,FAR SIDE LACLEDE STATION RD @ FIELDSTONE TER,LACLEDE STATION RD @ FIELDSTONE TER,0,10528
38.816655,,-90.322234,9709,NEAR SIDE PATTERSON RD @ JANA DR,PATTERSON RD @ JANA DR,0,9709
38.80493,,-90.330665,9701,NEAR SIDE PATTERSON RD @ MULLANPHY RD,PATTERSON RD @ MULLANPHY RD,0,9701
38.808497,,-90.329112,9703,NEAR SIDE PATTERSON RD @ RYAN DR,PATTERSON RD @ RYAN DR,0,9703
38.811456,,-90.326595,9705,FAR SIDE PATTERSON RD @ WREN DR,PATTERSON RD @ WREN DR,0,9705
38.812945,,-90.325371,9706,FAR SIDE PATTERSON RD @ PATTERSON LN,PATTERSON RD @ PATTERSON LN,0,9706
38.813952,,-90.324671,9707,FAR SIDE PATTERSON RD @ CENTRAL PKWY,PATTERSON RD @ CENTRAL PKWY,0,9707
38.589984,,-90.244329,8871,FAR SIDE GRAND BLVD @ WINNEBAGO ST,GRAND BLVD @ WINNEBAGO ST,0,8871
38.657083,,-90.192649,6600,NEAR SIDE BROADWAY @ DOCK ST,BROADWAY @ DOCK ST,0,6600
38.553289,,-90.336038,14990,NEAR SIDE ROCK HILL RD @ VALCOUR AVE,ROCK HILL RD @ VALCOUR AVE,0,14990
38.588503,,-90.244311,8872,FAR SIDE GRAND BLVD @ CHIPPEWA ST,GRAND BLVD @ CHIPPEWA ST,0,8872
38.556677,,-90.341672,14996,NEAR SIDE LACLEDE STATION RD @ WEBER RD,LACLEDE STATION RD @ WEBER RD,0,14996
38.574195,,-90.40898,14997,NEAR SIDE WOODBINE AVE @ CLAY AVE,WOODBINE AVE @ CLAY AVE,0,14997
38.566057,,-90.107134,12630,NEAR SIDE S 66TH ST @ CLARITA ST,S 66TH ST @ CLARITA ST,0,12630
38.576973,,-90.247361,8879,FAR SIDE GRAND BLVD @ TAFT AVE,GRAND BLVD @ TAFT AVE,0,8879
38.597903,,-90.356835,14999,MID-BLOCK ELM AVE @  111 ELM AVE,ELM AVE @  111 ELM AVE,0,14999
38.56028,,-90.106605,12633,NEAR SIDE OLD MISSOURI AVE @ TUSKAGEE DR,OLD MISSOURI AVE @ TUSKAGEE DR,0,12633
38.66046,,-90.194596,6603,FAR SIDE BROADWAY @ DESTREHAN ST,BROADWAY @ DESTREHAN ST,0,6603
38.558413,,-90.108688,12634,FAR SIDE CHURCH RD @ OLD MISSOURI AVE,CHURCH RD @ OLD MISSOURI AVE,0,12634
38.623263,,-90.104762,12491,NEAR SIDE BUNKUM RD @ N 43RD ST,BUNKUM RD @ N 43RD ST,0,12491
38.561887,,-90.112679,12637,MID-BLOCK CHURCH RD @ 6215 CHURCH  RD,CHURCH RD @ 6215 CHURCH  RD,0,12637
38.514263,,-89.968735,15914,NEAR SIDE E MAIN ST @ S VIRGINIA AVE,E MAIN ST @ S VIRGINIA AVE,0,15914
38.680942,,-90.295913,13311,FAR SIDE ST CHARLES ROCK RD @ LUCAS-HUNT RD,ST CHARLES ROCK RD @ LUCAS-HUNT RD,0,13311
38.503179,,-89.994302,15445,NEAR SIDE STATE ST @ S BELT W,STATE ST @ S BELT W,0,15445
38.667546,,-90.198436,6608,FAR SIDE BROADWAY @ ANGELICA ST,BROADWAY @ ANGELICA ST,0,6608
38.623233,,-90.103626,12492,NEAR SIDE BUNKUM RD @ N 44TH ST,BUNKUM RD @ N 44TH ST,0,12492
38.66886,,-90.199684,6609,NEAR SIDE BROADWAY @ PENROSE ST,BROADWAY @ PENROSE ST,0,6609
38.623141,,-90.099719,12495,FAR SIDE BUNKUM RD @ N 48TH ST,BUNKUM RD @ N 48TH ST,0,12495
38.714442,,-90.427284,6973,FAR SIDE DORSETT RD @ READING AVE,DORSETT RD @ READING AVE,0,6973
38.615936,,-90.247746,1713,NEAR SIDE SHAW BLVD @ LAWRENCE ST,SHAW BLVD @ LAWRENCE ST,0,1713
38.615726,,-90.245439,1712,FAR SIDE SHAW BLVD @ S 39TH ST,SHAW BLVD @ S 39TH ST,0,1712
38.615471,,-90.242866,1711,FAR SIDE SHAW BLVD @ S SPRING AVE,SHAW BLVD @ S SPRING AVE,0,1711
38.615216,,-90.240027,1710,FAR SIDE SHAW BLVD @ S GRAND BLVD,SHAW BLVD @ S GRAND BLVD,0,1710
38.616388,,-90.256525,1716,FAR SIDE TOWER GROVE AVE @ SHAW BLVD,TOWER GROVE AVE @ SHAW BLVD,0,1716
38.61648,,-90.253244,1715,NEAR SIDE SHAW BLVD @ KLEMM ST,SHAW BLVD @ KLEMM ST,0,1715
38.616155,,-90.250226,1714,NEAR SIDE SHAW BLVD @ THURMAN AVE,SHAW BLVD @ THURMAN AVE,0,1714
38.613647,,-90.128826,14192,MID-BLOCK N 25TH ST @ 525 N 25TH ST,N 25TH ST @ 525 N 25TH ST,0,14192
38.606022,,-90.133726,14193,NEAR SIDE N 26TH ST @ GATY AVE,N 26TH ST @ GATY AVE,0,14193
38.604575,,-90.350707,5258,NEAR SIDE BRENTWOOD BLVD @ ATALANTA AVE,BRENTWOOD BLVD @ ATALANTA AVE,0,5258
38.604778,,-90.158056,14191,FAR SIDE DR MR LEMONS BLVD @ GAY AVE,DR MR LEMONS BLVD @ GAY AVE,0,14191
38.634602,,-90.13809,14196,NEAR SIDE N 9TH ST @ WINSTANLEY AVE,N 9TH ST @ WINSTANLEY AVE,0,14196
38.632847,,-90.13906,14197,NEAR SIDE EXCHANGE AVE @ N 11TH ST,EXCHANGE AVE @ N 11TH ST,0,14197
38.636158,,-90.135949,14194,FAR SIDE N 9TH ST @ LAKE AVE,N 9TH ST @ LAKE AVE,0,14194
38.635464,,-90.136891,14195,NEAR SIDE N 9TH ST @ LYNCH AVE,N 9TH ST @ LYNCH AVE,0,14195
38.579464,,-89.929509,15821,NEAR SIDE REGENCY @ N GREEN MT RD,REGENCY @ N GREEN MT RD,0,15821
38.579519,,-89.932046,15820,NEAR SIDE REGENCY @ REGENCY CONF CTR (OPP),REGENCY @ REGENCY CONF CTR (OPP),0,15820
38.682124,,-90.256325,15822,NEAR SIDE UNION BLVD @ MARGARETTA AVE,UNION BLVD @ MARGARETTA AVE,0,15822
38.714458,,-90.431442,15825,FAR SIDE DORSETT RD @ SCHUETZ RD,DORSETT RD @ SCHUETZ RD,0,15825
38.557586,,-90.262647,15824,MID-BLOCK LOUGHBOROUGH COMMONS,LOUGHBOROUGH COMMONS,0,15824
38.714451,,-90.436306,15827,FAR SIDE DORSETT RD @ MILLWELL DR,DORSETT RD @ MILLWELL DR,0,15827
38.714619,,-90.432615,15826,FAR SIDE DORSETT RD @ SCHUETZ RD,DORSETT RD @ SCHUETZ RD,0,15826
38.714603,,-90.43713,15829,FAR SIDE DORSETT RD @ MILLWELL DR,DORSETT RD @ MILLWELL DR,0,15829
38.714607,,-90.439136,15828,NEAR SIDE DORSETT RD @ METRO BLVD,DORSETT RD @ METRO BLVD,0,15828
38.512587,,-89.960342,11120,NEAR SIDE MCCLINTOCK AVE @ S MCKINLEY DR,MCCLINTOCK AVE @ S MCKINLEY DR,0,11120
38.511752,,-89.961309,11121,NEAR SIDE MCCLINTOCK AVE @ GARDEN BLVD,MCCLINTOCK AVE @ GARDEN BLVD,0,11121
38.511158,,-89.962135,11123,NEAR SIDE MCCLINTOCK AVE @ S MISSOURI AVE,MCCLINTOCK AVE @ S MISSOURI AVE,0,11123
38.55092,,-90.332695,14444,FAR SIDE ROCK HILL RD @ GRAVOIS RD,ROCK HILL RD @ GRAVOIS RD,0,14444
38.50981,,-89.964055,11125,NEAR SIDE MCCLINTOCK AVE @ S PENNSYLVANIA AVE,MCCLINTOCK AVE @ S PENNSYLVANIA AVE,0,11125
38.625007,,-90.159312,14330,,5TH & MISSOURI LOOP @ METROLINK,0,14330
38.613034,,-90.143025,14331,FAR SIDE N 18TH ST @ MISSOURI AVE,N 18TH ST @ MISSOURI AVE,0,14331
38.506095,,-89.96532,11128,NEAR SIDE WABASH AVE @ PRAIRIE AVE,WABASH AVE @ PRAIRIE AVE,0,11128
38.707653,,-90.410121,6979,NEAR SIDE DORSETT RD @ LINDBERGH BLVD,DORSETT RD @ LINDBERGH BLVD,0,6979
38.68127,,-90.394562,3018,NEAR SIDE WARSON RD @ GATEWAY BLVD,WARSON RD @ GATEWAY BLVD,0,3018
38.684275,,-90.408278,3019,FAR SIDE GUELBRETH LN @ SCHUETZ RD,GUELBRETH LN @ SCHUETZ RD,0,3019
38.674443,,-90.232637,6257,NEAR SIDE LEE AVE @ NEWSTEAD AVE,LEE AVE @ NEWSTEAD AVE,0,6257
38.67286,,-90.39533,3010,FAR SIDE OLIVE BLVD @ WARSON RD,OLIVE BLVD @ WARSON RD,0,3010
38.673187,,-90.397778,3011,NEAR SIDE OLIVE BLVD @ OLD  OLIVE ST RD,OLIVE BLVD @ OLD  OLIVE ST RD,0,3011
38.67788,,-90.39463,3017,FAR SIDE WARSON RD @ GRANDVIEW DR,WARSON RD @ GRANDVIEW DR,0,3017
38.672937,,-90.394687,3015,FAR SIDE WARSON RD @ OLIVE BLVD,WARSON RD @ OLIVE BLVD,0,3015
38.67333,,-90.230026,6255,FAR SIDE LEE AVE @ ATHLONE AVE,LEE AVE @ ATHLONE AVE,0,6255
38.56517,,-90.35772,8721,MID-BLOCK WATSON RD @ 8567 WATSON RD,WATSON RD @ 8567 WATSON RD,0,8721
38.56582,,-90.35374,8720,MID-BLOCK WATSON RD @ 8457 WATSON RD,WATSON RD @ 8457 WATSON RD,0,8720
38.564203,,-90.363484,8723,MID-BLOCK WATSON RD @ 8749 WATSON RD,WATSON RD @ 8749 WATSON RD,0,8723
38.564904,,-90.359567,8722,FAR SIDE WATSON RD @ ELM AVE,WATSON RD @ ELM AVE,0,8722
38.563033,,-90.366674,8725,NEAR SIDE WATSON RD @ GRANT RD,WATSON RD @ GRANT RD,0,8725
38.561515,,-90.370405,8726,MID-BLOCK WATSON RD @ 9109 WATSON RD,WATSON RD @ 9109 WATSON RD,0,8726
38.536045,,-89.860788,13879,FAR SIDE SOUTH DR @ HANGAR RD,SOUTH DR @ HANGAR RD,0,13879
38.52835,,-90.37583,5663,FAR SIDE LINDBERGH @ ROXANNA DR,LINDBERGH @ ROXANNA DR,0,5663
38.527054,,-90.369636,5662,FAR SIDE LINDBERGH @ MIMOSA LN,LINDBERGH @ MIMOSA LN,0,5662
38.5262,,-90.36545,5661,NEAR SIDE LINDBERGH @ HACKBERRY DR,LINDBERGH @ HACKBERRY DR,0,5661
38.52552,,-90.36215,5660,FAR SIDE LINDBERGH @ BAPTIST CHURCH RD,LINDBERGH @ BAPTIST CHURCH RD,0,5660
38.533374,,-90.384982,5666,FAR SIDE LINDBERGH @ GRAVOIS RD,LINDBERGH @ GRAVOIS RD,0,5666
38.53172,,-90.38328,5665,MID-BLOCK LINDBERGH @ GRAVOIS RD,LINDBERGH @ GRAVOIS RD,0,5665
38.529481,,-90.380679,5664,FAR SIDE LINDBERGH @ SAPPINGTON RD,LINDBERGH @ SAPPINGTON RD,0,5664
38.53765,,-90.39173,5669,NEAR SIDE LINDBERGH @ GULFHURST LN,LINDBERGH @ GULFHURST LN,0,5669
38.53647,,-90.38888,5668,NEAR SIDE LINDBERGH @ DENNY RD,LINDBERGH @ DENNY RD,0,5668
38.639021,,-90.345353,8274,NEAR SIDE BRENTWOOD BLVD @ FRANCIS PL,BRENTWOOD BLVD @ FRANCIS PL,0,8274
38.661405,,-90.556666,14833,FAR SIDE CHESTERFD PKWY @ FOREST TRACE DR,CHESTERFD PKWY @ FOREST TRACE DR,0,14833
38.612337,,-90.098992,12473,FAR SIDE SUMMIT AVE @ N 51ST ST,SUMMIT AVE @ N 51ST ST,0,12473
38.597141,,-90.063577,15312,FAR SIDE MARYBELLE AVE @ N 82ND ST,MARYBELLE AVE @ N 82ND ST,0,15312
38.714604,,-90.230039,6400,FAR SIDE BROADWAY @ GIMBLIN ST,BROADWAY @ GIMBLIN ST,0,6400
38.71241,,-90.230418,6401,NEAR SIDE BROADWAY @ HALLS FERRY RD,BROADWAY @ HALLS FERRY RD,0,6401
38.601066,,-90.071449,15317,FAR SIDE MARYBELLE AVE @ N 75TH ST,MARYBELLE AVE @ N 75TH ST,0,15317
38.700397,,-90.228567,6407,NEAR SIDE BROADWAY @ CALVARY AVE,BROADWAY @ CALVARY AVE,0,6407
38.599809,,-90.06894,15315,NEAR SIDE MARYBELLE AVE @ PERSHING ST,MARYBELLE AVE @ PERSHING ST,0,15315
38.599009,,-90.067334,15314,NEAR SIDE MARYBELLE AVE @ N 78TH ST,MARYBELLE AVE @ N 78TH ST,0,15314
38.482862,,-90.304332,8185,FAR SIDE TELEGRAPH RD @ BURNCOATE DR,TELEGRAPH RD @ BURNCOATE DR,0,8185
38.488676,,-90.3039,8187,FAR SIDE TELEGRAPH RD @ GOLDEN VALLEY DR,TELEGRAPH RD @ GOLDEN VALLEY DR,0,8187
38.69603,,-90.22625,6409,NEAR SIDE BROADWAY @ HUMBOLDT AVE,BROADWAY @ HUMBOLDT AVE,0,6409
38.473414,,-90.304355,8180,MID-BLOCK TELEGRAPH RD @ 5500 TELEGRAPH RD,TELEGRAPH RD @ 5500 TELEGRAPH RD,0,8180
38.480213,,-90.304338,8183,FAR SIDE TELEGRAPH RD @ CATHERDAL DR,TELEGRAPH RD @ CATHERDAL DR,0,8183
38.477946,,-90.304297,8182,FAR SIDE TELEGRAPH RD @ CRESTLINE DR,TELEGRAPH RD @ CRESTLINE DR,0,8182
38.591416,,-90.251046,7764,FAR SIDE GRAVOIS AVE @ GUSTINE AVE,GRAVOIS AVE @ GUSTINE AVE,0,7764
38.591687,,-90.248113,7766,NEAR SIDE GRAVOIS AVE @ SPRING AVE,GRAVOIS AVE @ SPRING AVE,0,7766
38.585004,,-90.262319,7760,NEAR SIDE GRAVOIS AVE @ TAFT AVE,GRAVOIS AVE @ TAFT AVE,0,7760
38.588297,,-90.258172,7761,FAR SIDE GRAVOIS AVE @ MERAMEC ST,GRAVOIS AVE @ MERAMEC ST,0,7761
38.589362,,-90.255854,7762,NEAR SIDE GRAVOIS AVE @ CHIPPEWA ST,GRAVOIS AVE @ CHIPPEWA ST,0,7762
38.590616,,-90.25303,7763,NEAR SIDE GRAVOIS AVE @ WINNEBAGO ST,GRAVOIS AVE @ WINNEBAGO ST,0,7763
38.518982,,-90.306965,3904,FAR SIDE LEMAY FERRY RD @ BUCKLEY RD,LEMAY FERRY RD @ BUCKLEY RD,0,3904
38.516588,,-90.31093,3905,NEAR SIDE LEMAY FERRY RD @ HALLMARK LN,LEMAY FERRY RD @ HALLMARK LN,0,3905
38.514816,,-90.313782,3906,FAR SIDE LEMAY FERRY RD @ WILL AVE,LEMAY FERRY RD @ WILL AVE,0,3906
38.512751,,-90.317214,3907,MID-BLOCK LEMAY FERRY RD @ COLONIA PLACE DR,LEMAY FERRY RD @ COLONIA PLACE DR,0,3907
38.523993,,-90.298628,3901,NEAR SIDE LEMAY FERRY RD @ REAVIS BARRACKS RD,LEMAY FERRY RD @ REAVIS BARRACKS RD,0,3901
38.523065,,-90.300182,3902,MID-BLOCK LEMAY FERRY RD @ 2313 LEMAY FERRY RD,LEMAY FERRY RD @ 2313 LEMAY FERRY RD,0,3902
38.520599,,-90.304287,3903,NEAR SIDE LEMAY FERRY RD @ LEMAY PLZ,LEMAY FERRY RD @ LEMAY PLZ,0,3903
38.511513,,-90.319335,3908,NEAR SIDE LEMAY FERRY RD @ HICKORY HOUSE LN,LEMAY FERRY RD @ HICKORY HOUSE LN,0,3908
38.510516,,-90.320796,3909,MID-BLOCK LEMAY FERRY RD @ 3601 LEMAY FERRY RD,LEMAY FERRY RD @ 3601 LEMAY FERRY RD,0,3909
38.772032,,-90.220465,6747,FAR SIDE BELLEFONTAINE RD @ LARIMORE PKWY,BELLEFONTAINE RD @ LARIMORE PKWY,0,6747
38.766199,,-90.221531,6748,FAR SIDE BELLEFONTAINE RD @ QUIET RD,BELLEFONTAINE RD @ QUIET RD,0,6748
38.726062,,-90.258875,9957,NEAR SIDE HORD AVE @ EMILIE AVE,HORD AVE @ EMILIE AVE,0,9957
38.811412,,-90.300486,16200,FAR SIDE NEW HALLS FERRY RD @ COUGAR DR,NEW HALLS FERRY RD @ COUGAR DR,0,16200
38.682052,,-90.25614,16201,MID-BLOCK UNION BLVD @ MARGARETTA AVE,UNION BLVD @ MARGARETTA AVE,0,16201
38.675561,,-90.410905,16202,FAR SIDE OLD OLIVE ST RD @ WILLOW BROOK DR,OLD OLIVE ST RD @ WILLOW BROOK DR,0,16202
38.576344,,-90.236138,16203,FAR SIDE OSCEOLA ST @ NEBRASKA AVE,OSCEOLA ST @ NEBRASKA AVE,0,16203
38.576183,,-90.236139,16204,NEAR SIDE OSCEOLA ST @ NEBRASKA AVE,OSCEOLA ST @ NEBRASKA AVE,0,16204
38.670037,,-90.643202,16205,NEAR SIDE CHESTERFIELD AIRPORT RD @ SPIRIT COMMERCE DR,CHESTERFIELD AIRPORT RD @ SPIRIT COMMERCE DR,0,16205
38.585345,,-89.898462,12042,MID-BLOCK WEBER RD @ OFALLON HIGH SCHOOL (REAR DR),WEBER RD @ OFALLON HIGH SCHOOL (REAR DR),0,12042
38.586824,,-89.898021,12043,FAR SIDE WEBER RD @ AGNES DR,WEBER RD @ AGNES DR,0,12043
38.583052,,-89.898549,12040,FAR SIDE WEBER RD @ E HWY 50,WEBER RD @ E HWY 50,0,12040
38.584096,,-89.898506,12041,MID-BLOCK WEBER RD @ OFALLON HEALTH CARE,WEBER RD @ OFALLON HEALTH CARE,0,12041
38.591403,,-89.902249,12046,NEAR SIDE E 1ST ST @ S SMILEY ST,E 1ST ST @ S SMILEY ST,0,12046
38.588356,,-89.897615,12044,NEAR SIDE WEBER RD @ E 3RD ST,WEBER RD @ E 3RD ST,0,12044
38.590996,,-89.897609,12045,NEAR SIDE WEBER RD @ E 1ST ST,WEBER RD @ E 1ST ST,0,12045
38.563343,,-90.25898,8888,MID-BLOCK GRAND BLVD @ IRON ST,GRAND BLVD @ IRON ST,0,8888
38.611978,,-90.245746,3471,FAR SIDE 39TH ST @ FLAD AVE,39TH ST @ FLAD AVE,0,3471
38.574986,,-90.249085,8880,NEAR SIDE GRAND BLVD @ ITASKA ST,GRAND BLVD @ ITASKA ST,0,8880
38.573134,,-90.25064,8881,NEAR SIDE GRAND BLVD @ DELOR ST,GRAND BLVD @ DELOR ST,0,8881
38.748922,,-90.319431,3658,NEAR SIDE AIRPORT RD @ WITSELL AVE,AIRPORT RD @ WITSELL AVE,0,3658
38.749545,,-90.322474,3659,FAR SIDE AIRPORT RD @ PEURIFOY AVE,AIRPORT RD @ PEURIFOY AVE,0,3659
38.744022,,-90.315437,3654,NEAR SIDE DADE AVE @ CARSON RD,DADE AVE @ CARSON RD,0,3654
38.748298,,-90.317192,3657,NEAR SIDE AIRPORT RD @ ABSTON ST,AIRPORT RD @ ABSTON ST,0,3657
38.736188,,-90.315536,3650,NEAR SIDE DADE AVE @ GRAF AVE,DADE AVE @ GRAF AVE,0,3650
38.738749,,-90.315507,3651,FAR SIDE DADE AVE @ NORTH AVE,DADE AVE @ NORTH AVE,0,3651
38.741497,,-90.315489,3652,NEAR SIDE DADE AVE @ TIFFIN AVE,DADE AVE @ TIFFIN AVE,0,3652
38.536975,,-90.036625,11465,FAR SIDE S 59TH ST @ ELIZABETH DR,S 59TH ST @ ELIZABETH DR,0,11465
38.535162,,-90.036081,11464,FAR SIDE FRANK SCOTT PKY @ S BELT W,FRANK SCOTT PKY @ S BELT W,0,11464
38.541383,,-90.036807,11467,NEAR SIDE FRANK SCOTT PKY @ N BELT W,FRANK SCOTT PKY @ N BELT W,0,11467
38.539037,,-90.036879,11466,NEAR SIDE S 59TH ST @ MEMORY LN,S 59TH ST @ MEMORY LN,0,11466
38.537493,,-90.044254,11461,MID-BLOCK OLD ST LOUIS RD @ BIRCH DR,OLD ST LOUIS RD @ BIRCH DR,0,11461
38.535224,,-90.038466,11463,NEAR SIDE OLD ST LOUIS RD @ HICKORY LN,OLD ST LOUIS RD @ HICKORY LN,0,11463
38.53628,,-90.041957,11462,NEAR SIDE OLD ST LOUIS RD @ JONATHON LEE DR,OLD ST LOUIS RD @ JONATHON LEE DR,0,11462
38.541518,,-90.032058,11469,MID-BLOCK N BELT W @ 5610 N BELT W,N BELT W @ 5610 N BELT W,0,11469
38.541572,,-90.034698,11468,FAR SIDE N BELT W @ S 47TH ST,N BELT W @ S 47TH ST,0,11468
38.603001,,-90.441129,5065,FAR SIDE MANCHESTER RD @ DAWNING LN,MANCHESTER RD @ DAWNING LN,0,5065
38.603456,,-90.44347,5064,FAR SIDE MANCHESTER RD @ N BALLAS RD,MANCHESTER RD @ N BALLAS RD,0,5064
38.601911,,-90.436215,5067,FAR SIDE MANCHESTER RD @ KINSTERN DR,MANCHESTER RD @ KINSTERN DR,0,5067
38.591539,,-90.591971,5060,NEAR SIDE MANCHESTER RD @ WEIS AVE,MANCHESTER RD @ WEIS AVE,0,5060
38.595906,,-90.479357,5062,FAR SIDE MANCHESTER RD @ S MASON RD,MANCHESTER RD @ S MASON RD,0,5062
38.600784,,-90.431139,5069,FAR SIDE MANCHESTER RD @ TALLIE DR,MANCHESTER RD @ TALLIE DR,0,5069
38.677206,,-90.348572,4408,NEAR SIDE 82ND BLVD @ CANTON AVE,82ND BLVD @ CANTON AVE,0,4408
38.66924,,-90.336,4409,NEAR SIDE NORTH AND SOUTH @ AHERN AVE,NORTH AND SOUTH @ AHERN AVE,0,4409
38.68055,,-90.35426,4404,FAR SIDE BRADDOCK DR @ FULLERTON AVE,BRADDOCK DR @ FULLERTON AVE,0,4404
38.678873,,-90.291957,13314,NEAR SIDE DR ML KING DR @ OGDEN AVE,DR ML KING DR @ OGDEN AVE,0,13314
38.67904,,-90.35296,4406,NEAR SIDE BRADDOCK DR @ APPLETON DR,BRADDOCK DR @ APPLETON DR,0,4406
38.683726,,-90.360482,4400,MID-BLOCK WOODSON RD @ 1655 WOODSON RD,WOODSON RD @ 1655 WOODSON RD,0,4400
38.679538,,-90.356555,4402,NEAR SIDE KEMPLAND PL @ SHERIDAN DR,KEMPLAND PL @ SHERIDAN DR,0,4402
38.677578,,-90.289493,13312,FAR SIDE ML KING DR @ WELLSTON PL,ML KING DR @ WELLSTON PL,0,13312
38.627773,,-90.332445,5392,MID-BLOCK DALE AVE @ 8001  DALE AVE,DALE AVE @ 8001  DALE AVE,0,5392
38.62776,,-90.329465,5391,NEAR SIDE DALE AVE @ LACLEDE STATION RD,DALE AVE @ LACLEDE STATION RD,0,5391
38.629121,,-90.340606,5397,MID-BLOCK EAGER RD @ 8590 EAGER RD,EAGER RD @ 8590 EAGER RD,0,5397
38.628524,,-90.344914,5396,FAR SIDE EAGER RD @ BRENTWOOD BLVD,EAGER RD @ BRENTWOOD BLVD,0,5396
38.653483,,-90.568652,14831,NEAR SIDE CHESTERFD PKWY @ BURKHARDT PL,CHESTERFD PKWY @ BURKHARDT PL,0,14831
38.593452,,-90.010355,11801,FAR SIDE LINCOLN TRL @ SHERYL DR,LINCOLN TRL @ SHERYL DR,0,11801
38.593214,,-90.008943,11800,NEAR SIDE LINCOLN TRL @ PLEASANT LN,LINCOLN TRL @ PLEASANT LN,0,11800
38.67015,,-90.64565,14844,NEAR SIDE SPIRIT OF STL BLVD @ CHESTRFD AIRPT RD,SPIRIT OF STL BLVD @ CHESTRFD AIRPT RD,0,14844
38.576072,,-90.233891,6571,FAR SIDE OSCEOLA ST @ CALIFORNIA AVE,OSCEOLA ST @ CALIFORNIA AVE,0,6571
38.584535,,-90.227173,6576,NEAR SIDE BROADWAY @ KEOKUK ST,BROADWAY @ KEOKUK ST,0,6576
38.525509,,-90.316895,9397,NEAR SIDE UNION RD @ SENATOR CT,UNION RD @ SENATOR CT,0,9397
38.526409,,-90.316083,9396,FAR SIDE UNION RD @ SUNRIDGE DR,UNION RD @ SUNRIDGE DR,0,9396
38.532153,,-90.310698,9395,FAR SIDE UNION RD @ REAVIS  BARRACKS RD,UNION RD @ REAVIS  BARRACKS RD,0,9395
38.659031,,-90.30406,15044,NEAR SIDE WESTGATE AVE @ CLEMENS AVE,WESTGATE AVE @ CLEMENS AVE,0,15044
38.523361,,-90.319077,9399,FAR SIDE UNION RD @ GREENPARK RD,UNION RD @ GREENPARK RD,0,9399
38.616763,,-90.127009,12820,FAR SIDE N 25TH ST @ STATE ST,N 25TH ST @ STATE ST,0,12820
38.607501,,-90.105586,15331,NEAR SIDE N 47TH ST @ STATE ST,N 47TH ST @ STATE ST,0,15331
38.588016,,-90.223931,6578,FAR SIDE BROADWAY @ MISSOURI AVE,BROADWAY @ MISSOURI AVE,0,6578
38.656457,,-90.299281,15048,FAR SIDE ENRIGHT AVE @ SKINKER BLVD,ENRIGHT AVE @ SKINKER BLVD,0,15048
38.619489,,-90.205579,15120,NEAR SIDE CHOUTEAU AVE @ ST ANGE AVE,CHOUTEAU AVE @ ST ANGE AVE,0,15120
38.618036,,-90.126214,12821,FAR SIDE N 25TH ST @ OHIO AVE,N 25TH ST @ OHIO AVE,0,12821
38.739388,,-90.40223,7159,MID-BLOCK ST CHARLES ROCK RD @ FEE FEE RD,ST CHARLES ROCK RD @ FEE FEE RD,0,7159
